manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,number_of_photos,up_counter,duration_listed
Pontiac,Vibe,automatic,silver,250000,2005,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,4900,FALSE,9,14,148
Pontiac,Firebird,automatic,red,138404,1990,gasoline,FALSE,gasoline,3.1,cabriolet,FALSE,owned,rear,10000,TRUE,16,48,73
Pontiac,Trans Sport,mechanical,blue,240000,1995,gasoline,FALSE,gasoline,2.3,minivan,FALSE,owned,front,1500,FALSE,11,8,199
Pontiac,Trans Sport,mechanical,red,324565,1992,diesel,FALSE,diesel,1.7,minivan,FALSE,owned,front,900,FALSE,7,41,83
Pontiac,Vibe,automatic,blue,322,2006,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,4400,FALSE,12,5,7
Pontiac,Trans Sport,mechanical,green,333000,1995,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,1200,TRUE,9,40,63
Pontiac,Trans Sport,mechanical,blue,285000,1996,gas,TRUE,gasoline,2.3,minivan,FALSE,owned,front,1800,FALSE,8,2,10
Pontiac,Grand Am,mechanical,black,200000,1995,gasoline,FALSE,gasoline,2.3,sedan,FALSE,owned,front,1300,TRUE,14,23,52
Pontiac,Vibe,mechanical,white,278417,2003,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,5000,TRUE,10,84,298
Pontiac,Aztek,automatic,red,289682,2003,gasoline,FALSE,gasoline,3.4,suv,FALSE,owned,all,5900,FALSE,4,15,76
Pontiac,Aztek,automatic,other,300000,2003,gas,TRUE,gasoline,3.4,minivan,FALSE,owned,all,6800,TRUE,18,13,34
Pontiac,Trans Sport,automatic,green,267607,1995,gasoline,FALSE,gasoline,3.1,minivan,FALSE,owned,front,1600,TRUE,10,53,320
Pontiac,Vibe,automatic,silver,200000,2004,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,7000,FALSE,7,5,89
Pontiac,Vibe,automatic,black,172200,2009,gasoline,FALSE,gasoline,2.4,hatchback,FALSE,owned,front,7000,FALSE,9,12,147
Pontiac,Firebird,automatic,black,154000,2001,gasoline,FALSE,gasoline,3.8,coupe,FALSE,owned,rear,5000,FALSE,8,2,15
Pontiac,G6,mechanical,black,56000,2006,gasoline,FALSE,gasoline,3.5,sedan,FALSE,owned,front,3900,TRUE,6,50,183
Pontiac,Trans Sport,mechanical,silver,350000,1994,gas,TRUE,gasoline,2.3,minivan,FALSE,owned,front,2700,FALSE,3,1,18
Pontiac,Vibe,mechanical,black,290000,2005,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,5400,TRUE,6,19,197
Pontiac,LeMans,automatic,black,250000,1981,gasoline,FALSE,gasoline,3.8,coupe,FALSE,owned,rear,2500,FALSE,11,4,52
Pontiac,Vibe,automatic,white,233355,2009,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,7200,FALSE,8,8,84
Pontiac,Vibe,automatic,red,185075,2005,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,5600,FALSE,14,2,33
Pontiac,Vibe,automatic,blue,169009,2003,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,3733.85,FALSE,7,1,32
Pontiac,Vibe,mechanical,black,300000,2004,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,5600,FALSE,7,1,35
Pontiac,Vibe,automatic,silver,284000,2004,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,4900,FALSE,8,1,48
Pontiac,Vibe,automatic,grey,371952,2003,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,5700,FALSE,5,1,59
Pontiac,Vibe,automatic,silver,168981,2005,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,7500,FALSE,9,1,60
Pontiac,Trans Sport,mechanical,green,350000,1996,gasoline,FALSE,gasoline,2.3,minivan,FALSE,owned,front,2000,FALSE,6,1,61
Pontiac,Vibe,automatic,blue,214043,2003,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,5500,FALSE,1,1,62
Pontiac,Vibe,automatic,red,357274,2003,gasoline,FALSE,gasoline,1.8,suv,FALSE,owned,all,4700,FALSE,6,1,63
Pontiac,Vibe,automatic,other,284854,2003,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,4800,FALSE,4,1,65
Pontiac,Bonneville,automatic,silver,340000,1995,gasoline,FALSE,gasoline,3.8,sedan,FALSE,owned,front,1400,FALSE,7,65,173
Pontiac,G6,automatic,grey,135000,2006,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,front,3500,FALSE,9,1,67
Pontiac,Vibe,automatic,grey,220000,2004,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,5200,FALSE,8,1,69
Pontiac,Vibe,automatic,grey,346814,2003,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,5400,FALSE,10,1,70
Pontiac,Vibe,automatic,black,175837,2003,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,5000,FALSE,3,1,78
Pontiac,Vibe,automatic,silver,1000000,2002,gas,TRUE,gasoline,1.8,hatchback,FALSE,owned,front,4500,FALSE,6,3,161
Pontiac,Firebird,automatic,black,230000,1994,gasoline,FALSE,gasoline,5.7,coupe,FALSE,owned,rear,3000,FALSE,9,5,188
Lincoln,MKZ,automatic,black,207000,2007,gasoline,FALSE,gasoline,3.5,sedan,FALSE,owned,front,7800,FALSE,17,5,59
Lincoln,Town Car,automatic,black,226000,2000,gasoline,FALSE,gasoline,4.6,sedan,FALSE,owned,rear,5800,FALSE,8,1618,1956
Lincoln,Town Car,automatic,black,280000,2000,gasoline,FALSE,gasoline,4.6,limousine,FALSE,owned,rear,5999,TRUE,11,12,25
Lincoln,Town Car,automatic,white,212700,2001,gas,TRUE,gasoline,4.6,limousine,FALSE,owned,rear,6850,FALSE,9,50,80
Lincoln,Navigator,automatic,blue,35000,1998,gasoline,FALSE,gasoline,5.4,suv,FALSE,owned,rear,3600,TRUE,6,5,11
Lincoln,Navigator,automatic,black,238000,2004,gas,TRUE,gasoline,5.4,suv,FALSE,owned,all,10000,TRUE,17,10,14
Lincoln,MKZ,automatic,black,139000,2006,gasoline,FALSE,gasoline,3.5,sedan,FALSE,owned,all,8900,TRUE,12,31,153
Lincoln,Aviator,automatic,black,420000,2003,gasoline,FALSE,gasoline,4.6,suv,FALSE,owned,all,6400,TRUE,8,22,41
Lincoln,Town Car,automatic,white,183245,2003,gasoline,FALSE,gasoline,4.6,limousine,FALSE,owned,front,7400,TRUE,17,21,32
Lincoln,Town Car,mechanical,white,666666,2000,gasoline,FALSE,gasoline,4.6,limousine,FALSE,owned,rear,7800,TRUE,30,13,16
Lincoln,MKC,automatic,grey,121200,2016,gasoline,FALSE,gasoline,2,suv,FALSE,owned,front,18600,TRUE,10,3,7
Lincoln,Town Car,automatic,white,350000,1997,gasoline,FALSE,gasoline,4.6,sedan,FALSE,owned,rear,3500,TRUE,5,149,298
Lincoln,Navigator,automatic,silver,225000,2006,gasoline,FALSE,gasoline,5.4,suv,FALSE,owned,all,10000,TRUE,6,50,87
Lincoln,Mark VIII,automatic,red,250000,1998,gasoline,FALSE,gasoline,4.6,coupe,FALSE,owned,rear,4500,TRUE,15,99,297
Lincoln,Mark VIII,automatic,black,294510,1997,gasoline,FALSE,gasoline,4.6,coupe,FALSE,owned,rear,6100,TRUE,13,72,201
Lincoln,Town Car,automatic,white,400000,1999,gasoline,FALSE,gasoline,4.6,limousine,FALSE,owned,rear,4000,FALSE,6,46,77
Lincoln,MKC,automatic,red,109500,2014,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,23450,FALSE,18,6,14
Lincoln,Town Car,automatic,other,178816,1990,gasoline,FALSE,gasoline,5,sedan,FALSE,owned,rear,10000,TRUE,19,17,72
Lincoln,Navigator,automatic,other,522000,2001,gasoline,FALSE,gasoline,5.4,suv,FALSE,owned,all,2500,FALSE,8,3,9
Lincoln,Town Car,automatic,white,266000,2000,gasoline,FALSE,gasoline,4.6,sedan,FALSE,owned,rear,5000,TRUE,14,280,683
Lincoln,MKC,automatic,silver,134966,2015,gasoline,FALSE,gasoline,2,suv,FALSE,owned,front,21000,TRUE,9,9,69
Lincoln,Town Car,automatic,white,312142,1996,gasoline,FALSE,gasoline,4.6,limousine,FALSE,owned,rear,4000,TRUE,10,4,32
Lincoln,Town Car,automatic,white,170000,1996,gasoline,FALSE,gasoline,4.6,sedan,FALSE,owned,rear,4600,TRUE,7,528,1617
Lincoln,Navigator,automatic,black,150000,2001,gasoline,FALSE,gasoline,5.4,suv,FALSE,owned,all,6500,TRUE,3,19,98
Lincoln,Town Car,automatic,white,270000,1995,gasoline,FALSE,gasoline,4.6,limousine,FALSE,owned,rear,4500,TRUE,9,3,60
Lincoln,Town Car,automatic,blue,120000,1995,gasoline,FALSE,gasoline,4.6,sedan,FALSE,owned,rear,15000,FALSE,15,1,19
Lincoln,Town Car,mechanical,white,158000,2003,gasoline,FALSE,gasoline,4.6,limousine,FALSE,owned,rear,7400,FALSE,9,2,29
Lincoln,Town Car,automatic,white,200000,2001,gasoline,FALSE,gasoline,4.6,sedan,FALSE,owned,rear,4750,FALSE,10,15,442
Lincoln,MKZ,automatic,white,109000,2014,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,16900,TRUE,37,10,235
Lincoln,MKX,automatic,black,290000,2007,gasoline,FALSE,gasoline,3.5,suv,FALSE,owned,all,11500,FALSE,9,1,60
Lincoln,MKZ,automatic,black,52000,2016,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,27900,FALSE,18,3,76
Lincoln,Town Car,automatic,black,11111,2001,gasoline,FALSE,gasoline,4.6,sedan,FALSE,owned,rear,6200,TRUE,13,9,151
Lincoln,MKC,automatic,white,25000,2016,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,26900,FALSE,20,32,178
Lincoln,Town Car,automatic,white,289682,2000,gasoline,FALSE,gasoline,4.6,sedan,FALSE,owned,rear,5500,TRUE,10,38,207
Lincoln,MKC,automatic,black,82077,2015,gasoline,FALSE,gasoline,2,suv,FALSE,owned,front,26900,FALSE,16,41,297
Lincoln,Continental,automatic,black,230000,1996,gasoline,FALSE,gasoline,4.6,sedan,FALSE,owned,front,2800,FALSE,5,356,637
Hyundai,Sonata,mechanical,grey,229000,2008,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,7750,FALSE,8,15,45
Hyundai,Sonata,automatic,blue,105000,2015,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,front,16500,TRUE,10,28,32
Hyundai,Santa Fe,automatic,white,142588,2010,gasoline,FALSE,gasoline,2.4,suv,FALSE,owned,all,11100,FALSE,9,22,33
Hyundai,Galloper,mechanical,blue,300000,1993,diesel,FALSE,diesel,2.5,suv,FALSE,emergency,all,1500,FALSE,14,60,178
Hyundai,Sonata,automatic,blue,300000,1997,gasoline,FALSE,gasoline,2.9,sedan,FALSE,owned,front,800,FALSE,1,2,2
Hyundai,Santa Fe,automatic,silver,173000,2008,gasoline,FALSE,gasoline,2.7,suv,FALSE,owned,all,6200,TRUE,4,2,77
Hyundai,Trajet,mechanical,silver,370000,2000,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,2100,FALSE,14,6,12
Hyundai,Matrix,mechanical,red,310000,2002,diesel,FALSE,diesel,1.5,minivan,FALSE,owned,front,2600,TRUE,15,1,0
Hyundai,Tucson,automatic,other,124500,2007,gasoline,FALSE,gasoline,2.7,suv,FALSE,owned,front,8400,FALSE,11,52,76
Hyundai,Accent,automatic,black,49900,2016,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,11800,FALSE,22,8,21
Hyundai,Santa Fe,mechanical,blue,478389,2002,diesel,FALSE,diesel,2,suv,FALSE,owned,all,5500,TRUE,5,32,90
Hyundai,i40,automatic,black,160000,2013,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,12300,FALSE,4,14,92
Hyundai,Solaris,mechanical,grey,66115,2016,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,9999,FALSE,7,17,59
Hyundai,Santa Fe,automatic,black,240000,2006,diesel,FALSE,diesel,2.2,suv,FALSE,owned,all,10500,TRUE,10,35,495
Hyundai,Accent,mechanical,red,245000,1995,gasoline,FALSE,gasoline,1.5,hatchback,FALSE,owned,front,700,TRUE,7,57,141
Hyundai,Lantra,mechanical,red,298780,1996,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,1300,TRUE,7,9,24
Hyundai,ix35,automatic,black,142000,2011,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,12800,TRUE,20,11,12
Hyundai,Equus,automatic,black,150300,2012,gasoline,FALSE,gasoline,3.8,sedan,FALSE,owned,rear,14700,TRUE,26,213,244
Hyundai,i30,automatic,grey,90250,2012,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,9550,TRUE,17,39,46
Hyundai,Solaris,automatic,brown,86900,2015,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,9700,TRUE,22,22,25
Hyundai,Lantra,mechanical,silver,185500,1997,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,1300,FALSE,7,1,0
Hyundai,Santa Fe,automatic,silver,320000,2002,diesel,FALSE,diesel,2,suv,FALSE,owned,all,5200,TRUE,15,3,3
Hyundai,ix35,mechanical,brown,29700,2015,gasoline,FALSE,gasoline,2,suv,FALSE,owned,front,14990,FALSE,10,40,187
Hyundai,Santa Fe,automatic,black,220000,2008,diesel,FALSE,diesel,2.2,suv,FALSE,owned,all,11000,TRUE,5,13,14
Hyundai,Accent,automatic,blue,106000,2015,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,10150,FALSE,14,13,19
Hyundai,Accent,mechanical,red,160000,2007,gas,TRUE,gasoline,1.6,sedan,FALSE,owned,front,2964.05,FALSE,3,2,3
Hyundai,Santa Fe,mechanical,black,300000,2001,diesel,FALSE,diesel,2,suv,FALSE,owned,all,6000,TRUE,5,42,49
Hyundai,Trajet,automatic,silver,350000,2003,diesel,FALSE,diesel,2,minivan,FALSE,owned,front,4900,FALSE,5,46,57
Hyundai,Santa Fe,automatic,white,83000,2015,diesel,FALSE,diesel,2.2,suv,FALSE,owned,all,27500,FALSE,7,31,87
Hyundai,Galloper,mechanical,green,300000,2000,diesel,FALSE,diesel,2.5,suv,FALSE,owned,all,2500,FALSE,23,1,0
Hyundai,Trajet,mechanical,grey,380000,2001,diesel,FALSE,diesel,2,minivan,FALSE,owned,front,3000,TRUE,8,6,8
Hyundai,Solaris,automatic,silver,160000,2013,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,7200,FALSE,11,41,91
Hyundai,Accent,mechanical,green,60,1996,gasoline,FALSE,gasoline,1.5,sedan,FALSE,owned,front,350,FALSE,1,3,3
Hyundai,Getz,mechanical,red,241366,2004,diesel,FALSE,diesel,1.5,hatchback,FALSE,owned,front,2700,FALSE,8,34,40
Hyundai,Santa Fe,automatic,black,125000,2013,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,17990,FALSE,18,63,143
Hyundai,Elantra,automatic,silver,240000,2002,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,2900,TRUE,5,11,243
Hyundai,Sonata,automatic,other,138000,2011,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,11700,TRUE,23,12,23
Hyundai,Santa Fe,automatic,silver,344755,2007,diesel,FALSE,diesel,2.2,suv,FALSE,owned,all,9700,TRUE,12,17,28
Hyundai,Elantra,mechanical,blue,441125,2004,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,2300,TRUE,16,18,30
Hyundai,Tucson,automatic,silver,137494,2010,gasoline,FALSE,gasoline,2.4,suv,FALSE,owned,front,9500,TRUE,18,32,58
Hyundai,i20,mechanical,blue,162950,2008,gasoline,FALSE,gasoline,1.2,hatchback,FALSE,owned,front,4650,TRUE,15,24,39
Hyundai,Accent,mechanical,brown,7150,2013,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,7150,TRUE,15,2,2
Hyundai,i40,automatic,white,127000,2013,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,12900,FALSE,13,31,44
Hyundai,Santa Fe,automatic,silver,90049,2010,gasoline,FALSE,gasoline,2.4,suv,FALSE,owned,all,9950,FALSE,15,93,157
Hyundai,Accent,mechanical,black,173030,2012,gasoline,FALSE,gasoline,1.4,sedan,FALSE,owned,front,6750,TRUE,15,17,24
Hyundai,Lantra,mechanical,blue,350000,1996,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,690,TRUE,7,17,24
Hyundai,Solaris,mechanical,blue,171600,2014,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,7990,TRUE,15,21,32
Hyundai,i30,mechanical,grey,114000,2016,diesel,FALSE,diesel,1.4,universal,FALSE,owned,front,9950,FALSE,14,1,0
Hyundai,Accent,automatic,silver,200000,1997,gasoline,FALSE,gasoline,1.5,sedan,FALSE,owned,front,1199,FALSE,18,4,10
Hyundai,ix35,automatic,black,185900,2010,diesel,FALSE,diesel,2,suv,FALSE,owned,all,12300,TRUE,13,7,10
Hyundai,i30,mechanical,black,232700,2009,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,5200,TRUE,15,3,4
Hyundai,Lantra,mechanical,blue,340000,1998,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,1350,FALSE,7,1,0
Hyundai,Accent,mechanical,silver,260000,2000,gasoline,FALSE,gasoline,1.5,hatchback,FALSE,owned,front,700,FALSE,6,32,77
Hyundai,Elantra,automatic,white,140000,2011,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,7900,FALSE,14,13,19
Hyundai,Lantra,mechanical,silver,235000,1996,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,2371.23,TRUE,5,40,88
Hyundai,ix35,automatic,brown,110700,2013,gasoline,FALSE,gasoline,2,suv,FALSE,owned,front,13900,TRUE,9,67,90
Hyundai,Solaris,automatic,black,121000,2014,gasoline,FALSE,gasoline,1.4,sedan,FALSE,owned,front,8000,FALSE,12,70,127
Hyundai,H 100,mechanical,blue,300000,1997,diesel,FALSE,diesel,2.5,minibus,FALSE,owned,rear,1900,TRUE,6,28,38
Hyundai,Santa Fe,automatic,black,47000,2015,gasoline,FALSE,gasoline,2.4,suv,FALSE,owned,all,26300,FALSE,23,27,55
Hyundai,i40,automatic,grey,128000,2013,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,10900,TRUE,9,7,41
Hyundai,Grand Starex,automatic,blue,126000,2011,diesel,FALSE,diesel,2.5,minibus,FALSE,owned,rear,14550,TRUE,24,24,36
Hyundai,Grand Starex,automatic,silver,209000,2009,diesel,FALSE,diesel,2.5,minibus,FALSE,owned,rear,11150,TRUE,22,20,29
Hyundai,Elantra,automatic,black,159000,2014,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,10450,FALSE,24,8,10
Hyundai,Accent,automatic,silver,94700,2013,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,8550,TRUE,16,17,22
Hyundai,Grand Starex,automatic,black,156000,2007,diesel,FALSE,diesel,2.5,minibus,FALSE,owned,front,8900,TRUE,8,27,44
Hyundai,Galloper,mechanical,silver,265000,1999,gasoline,FALSE,gasoline,2.5,suv,FALSE,owned,front,3000,FALSE,7,32,84
Hyundai,Solaris,mechanical,white,74000,2015,gasoline,FALSE,gasoline,1.4,sedan,FALSE,owned,front,7980,TRUE,14,19,21
Hyundai,Santa Fe,mechanical,brown,325000,2003,diesel,FALSE,diesel,2,suv,FALSE,owned,front,5000,FALSE,19,16,45
Hyundai,Lantra,mechanical,blue,252300,1997,gasoline,FALSE,gasoline,1.5,universal,FALSE,owned,front,1700,TRUE,6,17,63
Hyundai,Lantra,mechanical,blue,337000,1998,diesel,FALSE,diesel,1.9,sedan,FALSE,owned,front,1000,TRUE,1,2,12
Hyundai,Elantra,automatic,black,195696,2007,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,5600,FALSE,29,21,42
Hyundai,Santa Fe,automatic,black,96000,2015,diesel,FALSE,diesel,2.2,suv,FALSE,owned,all,22750,FALSE,35,3,5
Hyundai,i30,mechanical,red,146000,2009,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,5200,TRUE,23,30,48
Hyundai,Lantra,mechanical,violet,396500,1999,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,1000,TRUE,20,18,28
Hyundai,Sonata,mechanical,silver,256000,2000,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,1950,TRUE,13,24,34
Hyundai,Pony,mechanical,red,340000,1992,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,1000,FALSE,6,2,2
Hyundai,Sonata,automatic,blue,215652,2010,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,10550,FALSE,8,32,82
Hyundai,Solaris,automatic,brown,59340,2014,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,9959.2,TRUE,11,43,56
Hyundai,Sonata,automatic,silver,195000,2010,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,10000,TRUE,14,16,22
Hyundai,Santa Fe,automatic,silver,93000,2014,diesel,FALSE,diesel,2.2,suv,FALSE,owned,all,23500,TRUE,24,66,118
Hyundai,ix55,automatic,black,299000,2011,diesel,FALSE,diesel,3,suv,FALSE,owned,all,14500,FALSE,23,6,11
Hyundai,Creta,automatic,black,30623,2016,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,16500,FALSE,17,14,70
Hyundai,Solaris,mechanical,white,79100,2015,gas,TRUE,gasoline,1.4,sedan,FALSE,owned,front,9200,FALSE,8,83,118
Hyundai,Accent,automatic,black,1085,2019,gasoline,FALSE,gasoline,1.6,sedan,TRUE,owned,front,12900,FALSE,18,3,7
Hyundai,Elantra,mechanical,other,266000,2000,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,3250,FALSE,28,4,6
Hyundai,Trajet,mechanical,silver,350000,2005,diesel,FALSE,diesel,2,minivan,FALSE,owned,front,5250,FALSE,4,6,17
Hyundai,Solaris,mechanical,grey,57000,2017,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,10600,FALSE,12,29,42
Hyundai,Lantra,mechanical,blue,250000,1997,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,308.26,TRUE,25,113,156
Hyundai,Solaris,mechanical,black,86000,2014,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,7150,FALSE,11,9,14
Hyundai,ix35,automatic,silver,113200,2011,gasoline,FALSE,gasoline,2,suv,FALSE,owned,front,11500,TRUE,4,13,19
Hyundai,Tucson,mechanical,blue,243000,2005,diesel,FALSE,diesel,2,suv,FALSE,owned,front,6500,FALSE,8,12,35
Hyundai,Accent,mechanical,red,39900,2016,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,9650,FALSE,23,31,71
Hyundai,Sonata,mechanical,red,253000,1999,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,2000,FALSE,4,3,3
Hyundai,Santa Fe,automatic,black,257000,2006,diesel,FALSE,diesel,2.2,suv,FALSE,owned,all,9950,TRUE,4,72,166
Hyundai,Solaris,automatic,silver,87000,2014,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,9295.26,FALSE,9,9,16
Hyundai,Santa Fe,automatic,grey,301527,2007,gasoline,FALSE,gasoline,2.7,suv,FALSE,owned,front,10250,TRUE,14,3,5
Hyundai,Santamo,mechanical,blue,100000,1999,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,1800,FALSE,5,10,62
Hyundai,Santa Fe,automatic,white,53000,2016,diesel,FALSE,diesel,2.2,suv,FALSE,owned,all,28800,FALSE,22,21,70
Hyundai,Sonata,automatic,blue,300000,1996,gasoline,FALSE,gasoline,3,sedan,FALSE,owned,front,1450,FALSE,6,54,131
Hyundai,Santa Fe,automatic,black,226000,2006,diesel,FALSE,diesel,2.2,suv,FALSE,owned,front,8200,FALSE,8,31,44
Hyundai,i40,automatic,black,62894,2015,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,15000,FALSE,12,5,7
Hyundai,Solaris,mechanical,other,47000,2014,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,9400,FALSE,17,1,0
Hyundai,Santa Fe,mechanical,silver,123600,2010,gasoline,FALSE,gasoline,2.4,suv,FALSE,owned,front,12999,TRUE,18,48,79
Hyundai,Santa Fe,mechanical,black,333333,2003,diesel,FALSE,diesel,2,suv,FALSE,owned,all,6500,TRUE,4,331,460
Hyundai,Matrix,mechanical,black,220000,2002,gasoline,FALSE,gasoline,1.6,minivan,FALSE,owned,front,3000,TRUE,9,4,36
Hyundai,Tucson,mechanical,other,234000,2006,diesel,FALSE,diesel,2,suv,FALSE,owned,all,7000,FALSE,16,5,11
Hyundai,Accent,automatic,white,53000,2017,gasoline,FALSE,gasoline,1.6,sedan,TRUE,owned,front,11600,FALSE,7,1,1
Hyundai,Lantra,mechanical,blue,290000,1996,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,1299,TRUE,9,35,65
Hyundai,Getz,mechanical,black,232933,2005,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,2800,FALSE,7,19,94
Hyundai,Accent,mechanical,green,250000,1995,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,800,TRUE,5,16,77
Hyundai,Santa Fe,mechanical,silver,307000,2004,diesel,FALSE,diesel,2,suv,FALSE,owned,front,6300,FALSE,10,41,91
Hyundai,Getz,mechanical,black,165000,2005,gasoline,FALSE,gasoline,1.1,hatchback,FALSE,owned,front,3800,FALSE,8,13,27
Hyundai,Equus,automatic,black,80000,2012,gasoline,FALSE,gasoline,3.8,sedan,FALSE,owned,rear,14650,FALSE,18,22,32
Hyundai,Accent,mechanical,blue,335000,2002,diesel,FALSE,diesel,1.5,hatchback,FALSE,owned,front,2100,TRUE,4,28,99
Hyundai,Santa Fe,mechanical,black,392000,2002,diesel,FALSE,diesel,2,suv,FALSE,owned,all,5900,TRUE,2,2,3
Hyundai,Lantra,mechanical,red,333333,1996,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,800,TRUE,12,11,52
Hyundai,Sonata,automatic,green,173850,1995,gas,TRUE,gasoline,2,sedan,FALSE,owned,front,1400,FALSE,12,29,75
Hyundai,Accent,mechanical,silver,43000,2014,gasoline,FALSE,gasoline,1.4,sedan,FALSE,owned,front,7900,TRUE,4,1,1
Hyundai,Sonata,automatic,silver,225308,2004,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,2200,FALSE,2,12,82
Hyundai,Santa Fe,automatic,silver,250000,2003,diesel,FALSE,diesel,2,suv,FALSE,owned,all,5500,FALSE,10,10,27
Hyundai,Santa Fe,automatic,white,135000,2014,diesel,FALSE,diesel,2.2,suv,FALSE,owned,all,24750,FALSE,30,1,1
Hyundai,H-1,mechanical,green,293000,1998,diesel,FALSE,diesel,2.5,van,FALSE,owned,rear,3000,TRUE,5,2,2
Hyundai,ix35,mechanical,black,90000,2012,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,12700,FALSE,4,31,88
Hyundai,Lantra,mechanical,blue,196000,1994,gasoline,FALSE,gasoline,1.5,sedan,FALSE,owned,front,995.92,FALSE,5,1,1
Hyundai,Sonata,automatic,grey,280000,2000,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,front,2500,TRUE,7,46,82
